0.022495,0.021150,0.015529,0.014109,0.013076,0.007235,0.001541,0.001416,0.001263,0.001225,0.001264,0.001200,0.001108,0.001125,0.001101,0.001079,0.001059,0.000980,0.000994,0.001014,0.000978
0.039164,0.026236,0.021556,0.017563,0.012220,0.005168,0.001466,0.001366,0.001299,0.001245,0.001243,0.001214,0.001222,0.001215,0.001182,0.001172,0.001152,0.001111,0.001103,0.001080,0.001085
0.052822,0.038106,0.032947,0.025917,0.020330,0.006055,0.001502,0.001426,0.001395,0.001372,0.001339,0.001308,0.001313,0.001258,0.001263,0.001247,0.001231,0.001210,0.001203,0.001184,0.001168
0.062618,0.045473,0.031454,0.029766,0.025146,0.006373,0.001710,0.001572,0.001496,0.001462,0.001413,0.001365,0.001358,0.001344,0.001306,0.001313,0.001288,0.001301,0.001240,0.001214,0.001222
0.075952,0.049535,0.042824,0.030264,0.029565,0.005626,0.001671,0.001645,0.001629,0.001524,0.001542,0.001500,0.001489,0.001454,0.001430,0.001426,0.001384,0.001402,0.001394,0.001372,0.001349
0.090196,0.064179,0.047831,0.039862,0.029483,0.005547,0.001708,0.001573,0.001532,0.001560,0.001511,0.001488,0.001501,0.001496,0.001451,0.001441,0.001454,0.001421,0.001407,0.001392,0.001370
0.081434,0.060382,0.050275,0.041114,0.041789,0.007596,0.001718,0.001744,0.001680,0.001676,0.001605,0.001548,0.001551,0.001526,0.001525,0.001512,0.001504,0.001503,0.001470,0.001431,0.001426
0.057197,0.068609,0.059562,0.052705,0.055676,0.005503,0.001733,0.001716,0.001699,0.001701,0.001664,0.001680,0.001665,0.001624,0.001617,0.001597,0.001567,0.001582,0.001575,0.001535,0.001515
0.098349,0.081143,0.073835,0.066337,0.055763,0.005415,0.001861,0.001820,0.001804,0.001791,0.001778,0.001740,0.001691,0.001662,0.001643,0.001630,0.001638,0.001610,0.001597,0.001586,0.001555
0.183546,0.092486,0.070427,0.065081,0.056448,0.005759,0.001900,0.001869,0.001849,0.001844,0.001772,0.001790,0.001772,0.001764,0.001714,0.001697,0.001697,0.001703,0.001686,0.001674,0.001658
0.100794,0.100716,0.089061,0.078060,0.076226,0.005994,0.002024,0.001958,0.001908,0.001891,0.001850,0.001834,0.001854,0.001824,0.001837,0.001819,0.001776,0.001737,0.001736,0.001716,0.001728
0.159756,0.101004,0.099182,0.090069,0.075915,0.006787,0.002085,0.002019,0.001982,0.001919,0.001860,0.001805,0.001833,0.001864,0.001844,0.001829,0.001788,0.001789,0.001772,0.001750,0.001729
0.200036,0.094554,0.086959,0.080220,0.080335,0.007103,0.002046,0.001950,0.001975,0.001987,0.001960,0.001959,0.001934,0.001888,0.001867,0.001881,0.001882,0.001852,0.001835,0.001840,0.001823
0.183684,0.136180,0.110279,0.097723,0.093968,0.006705,0.002007,0.002045,0.002018,0.001989,0.001962,0.001973,0.001929,0.001936,0.001921,0.001918,0.001874,0.001862,0.001858,0.001847,0.001830
0.000000,0.137602,0.117401,0.113733,0.080434,0.007104,0.002137,0.002152,0.002095,0.002092,0.002073,0.002038,0.002030,0.002004,0.002018,0.001992,0.001968,0.001945,0.001947,0.001914,0.001904
